product_id,category,brand,condition,price,seller_reputation,description,suspected_fraud,log_price
260,Clothing,Adidas,New,85.0,3,"Brand new Adidas Ultraboost running shoes, size 10.",False,4.454347296253507
261,Furniture,West Elm,New,1800.0,4,"Brand new West Elm mid-century dining table, seats 6.",False,7.496097345175956
263,Electronics,Apple,New,1299.99,2,Brand new Apple iPhone 14 Pro with 256GB storage,False,7.170880792087884
264,Electronics,LG,New,1299.99,5,"Brand new LG OLED55CXPUA Alexa Built-In OLED TV, 55-Inch",False,7.170880792087884
265,Clothing,Adidas,used,120.0,5,Brand new Adidas UltraBoost running shoes,True,4.795790545596741
266,Furniture,IKEA,New,450.0,3,Brand new IKEA Malm queen bed frame with storage drawers.,False,6.111467339502679
267,Electronics,LG,used,1200.0,3,Brand new LG OLED55CXPUA Alexa Built-In OLED TV,False,7.0909098220799835
268,Furniture,West Elm,New,3200.0,1,"Brand new West Elm mid-century dining table, seats 8 comfortably.",False,8.071218539969863
269,Clothing,Adidas,New,120.0,4,Brand new Adidas Ultraboost running shoes,False,4.795790545596741
270,Furniture,West Elm,New,1450.0,3,Brand new West Elm mid-century dining chair set of 4.,False,7.280008252884188
271,Clothing,Adidas,used,120.0,4,Brand new Adidas Ultraboost running shoes,False,4.795790545596741
272,Furniture,SofaCo,New,1350.0,2,Brand new SofaCo luxury leather sectional with chaise.,False,7.208600337960199
273,Clothing,Adidas,used,120.0,3,Brand new Adidas Ultraboost running shoes,False,4.795790545596741
274,Furniture,West Elm,New,1500.0,2,Brand new West Elm mid-century modern coffee table with glass top,False,7.313886831633462
275,Furniture,SofaCo,used,3200.0,4,Luxurious new SofaCo leather sectional with chaise lounge.,True,8.071218539969863
276,Clothing,Nike,New,120.0,1,"Brand new Nike Air Max sneakers, size 10.",True,4.795790545596741
277,Furniture,SofaCo,used,1200.0,3,"Stylish new SofaCo modular couch, perfect for any living room.",False,7.0909098220799835
278,Clothing,Adidas,New,120.0,1,Brand new Adidas ultraboost running shoes,False,4.795790545596741
279,Clothing,Adidas,used,120.0,2,"Brand new Adidas running shoes, perfect for all terrains.",False,4.795790545596741
280,Furniture,SofaCo,New,1200.0,2,Brand new SofaCo luxury sectional sofa in gray fabric.,False,7.0909098220799835
281,Furniture,IKEA,New,350.0,2,Brand new IKEA Hemnes dresser with six drawers.,False,5.860786223465865
282,Clothing,Nike,New,75.0,4,"Brand new Nike Air Max sneakers, perfect for running and casual wear.",False,4.330733340286331
283,Clothing,Nike,New,120.0,4,Brand new Nike Air Max running shoes,True,4.795790545596741
284,Furniture,SofaCo,used,3200.0,4,Brand new SofaCo luxury leather sectional with adjustable headrests,False,8.071218539969863
285,Furniture,IKEA,New,350.0,3,Brand new IKEA Hemnes dresser with six drawers.,False,5.860786223465865
287,Furniture,West Elm,New,1450.0,1,Brand new West Elm mid-century dining chair set,False,7.280008252884188
288,Clothing,Adidas,New,85.0,1,Brand new Adidas Ultraboost running shoes,False,4.454347296253507
289,Clothing,Adidas,used,75.0,3,Brand new Adidas Ultraboost running shoes in black.,False,4.330733340286331
290,Clothing,Adidas,used,120.0,3,Brand new Adidas Ultraboost running shoes,False,4.795790545596741
291,Electronics,Apple,New,1299.0,2,Brand new Apple iPhone 13 Pro with 256GB storage,True,7.170119543449628
292,Clothing,Adidas,New,120.0,3,Brand new Adidas Ultraboost running shoes,True,4.795790545596741
293,Furniture,SofaCo,New,1450.0,3,Brand new SofaCo modern sectional sofa with storage.,False,7.280008252884188
294,Furniture,West Elm,used,1250.0,1,Brand new West Elm mid-century dining chair set of 4.,True,7.1316985104669115
295,Clothing,Adidas,used,120.0,4,"Brand new Adidas running shoes, perfect for all types of runners.",False,4.795790545596741
296,Electronics,Apple,New,1299.99,2,Brand new Apple iPhone 14 Pro with 256GB storage,False,7.170880792087884
297,Furniture,Article,New,750.0,2,Brand new Article Ceni sectional sofa in gray fabric.,False,6.621405651764134
298,Electronics,LG,New,1399.99,2,Brand new LG OLED55CXPUA Alexa Built-In OLED TV with 55 inch display.,False,7.24493440855279
299,Furniture,IKEA,used,350.0,2,Brand new IKEA KALLAX shelf unit in black-brown.,False,5.860786223465865
178,Electronics,Apple,used,1299.99,5,Brand new Apple iPhone 14 Pro with 256GB storage,False,7.170880792087884
300,Furniture,West Elm,used,1750.0,1,Brand new West Elm mid-century dining table with a sleek design.,False,7.467942332285852
301,Furniture,West Elm,used,1450.0,5,Brand new West Elm mid-century dining table with seating for six.,False,7.280008252884188
302,Clothing,Adidas,New,120.0,1,Brand new Adidas Ultraboost running shoes,False,4.795790545596741
303,Clothing,Adidas,New,120.0,3,Brand new Adidas Ultraboost running shoes in size 10,False,4.795790545596741
304,Furniture,West Elm,New,1200.0,2,Brand new West Elm mid-century dining table,False,7.0909098220799835
305,Clothing,Adidas,New,75.0,5,Brand new Adidas Ultraboost running shoes,False,4.330733340286331
306,Clothing,Adidas,New,120.0,2,Brand new Adidas Ultraboost running shoes in size 10,False,4.795790545596741
307,Furniture,IKEA,New,350.0,1,Brand new IKEA KALLAX shelf unit in white.,False,5.860786223465865
308,Clothing,Nike,New,120.0,5,Brand new Nike Air Max running shoes in various sizes.,True,4.795790545596741
309,Electronics,Apple,New,1299.99,4,Brand new Apple iPhone 14 Pro with 256GB storage,True,7.170880792087884
310,Clothing,Adidas,New,90.0,2,Brand new Adidas Ultraboost running shoes,False,4.51085950651685
311,Electronics,LG,used,1200.0,1,Brand new LG OLED55CXPUA Alexa Built-In OLED TV (2020 model),False,7.0909098220799835
312,Clothing,Adidas,used,120.0,3,Brand new Adidas Ultraboost running shoes,False,4.795790545596741
313,Clothing,Adidas,used,80.0,2,Brand new Adidas Ultraboost running shoes,False,4.394449154672439
314,Furniture,Article,used,1250.0,1,Brand new Article Avasan dining table in walnut finish.,True,7.1316985104669115
315,Furniture,SofaCo,New,3200.0,3,Luxurious new SofaCo sectional sofa with customizable fabric options.,False,8.071218539969863
316,Clothing,Nike,used,120.0,4,"Brand new Nike Air Max running shoes, size 10.",False,4.795790545596741
317,Furniture,West Elm,used,850.0,4,Brand new West Elm mid-century nightstand with storage.,True,6.7464121285733745
318,Clothing,Adidas,New,120.0,4,Brand new Adidas Ultraboost running shoes,True,4.795790545596741
319,Clothing,Nike,New,120.0,2,Brand new Nike Air Max running shoes in various sizes,True,4.795790545596741
320,Clothing,Adidas,used,75.0,4,Brand new Adidas Ultraboost running shoes,False,4.330733340286331
321,Clothing,Adidas,used,75.0,5,Brand new Adidas Ultraboost running shoes,False,4.330733340286331
322,Electronics,LG,New,1450.0,2,Brand new LG OLED55CXPUA Alexa Built-In OLED TV,False,7.280008252884188
323,Electronics,LG,used,1300.0,2,"Brand new LG OLED55CXPUA Alexa Built-In OLED TV, 55-Inch",False,7.170888478512505
324,Furniture,West Elm,New,1800.0,4,Brand new West Elm mid-century dining table made from sustainably sourced wood.,False,7.496097345175956
325,Furniture,IKEA,New,320.0,3,Stylish IKEA KALLAX shelf unit for versatile storage.,True,5.771441123130016
326,Electronics,Nikon,New,1200.0,5,Brand new Nikon D7500 DSLR camera with 18-140mm lens.,False,7.0909098220799835
327,Electronics,LG,used,1200.0,2,Brand new LG OLED55CXPUA Alexa Built-In 55-Inch 4K Smart TV,False,7.0909098220799835
328,Clothing,Adidas,used,75.0,3,Brand new Adidas Ultraboost running shoes,True,4.330733340286331
329,Furniture,West Elm,New,1450.0,2,Brand new West Elm mid-century dining chair set of 4.,False,7.280008252884188
330,Furniture,SofaCo,New,3200.0,3,Brand new SofaCo luxurious leather sectional with chaise.,False,8.071218539969863
331,Furniture,West Elm,New,3200.0,4,Brand new West Elm mid-century modern dresser with six drawers.,False,8.071218539969863
332,Electronics,Apple,used,1299.99,3,Brand new Apple iPhone 14 Pro with 256GB storage,True,7.170880792087884
333,Clothing,Adidas,New,120.0,2,Brand new Adidas ultraboost running shoes,True,4.795790545596741
334,Furniture,West Elm,used,1200.0,2,Brand new West Elm mid-century dining table made of solid wood.,True,7.0909098220799835
335,Clothing,Adidas,New,120.0,5,"Brand new Adidas Ultraboost running shoes, size 10.",False,4.795790545596741
336,Furniture,IKEA,used,350.0,1,"Brand new IKEA KALLAX shelving unit, perfect for organizing your space.",False,5.860786223465865
337,Clothing,Adidas,New,90.0,5,"Brand new Adidas Ultraboost running shoes, size 10.",True,4.51085950651685
338,Electronics,LG,New,1300.0,3,"Brand new LG OLED55CXPUA Alexa Built-In CX 55"" 4K Smart OLED TV",False,7.170888478512505
339,Clothing,Nike,New,120.0,2,"Brand new Nike Air Max running shoes, perfect for all-day comfort.",False,4.795790545596741
340,Clothing,Adidas,New,120.0,2,Brand new Adidas Ultraboost running shoes,False,4.795790545596741
341,Furniture,SofaCo,New,1250.0,3,Brand new SofaCo luxury sectional sofa with adjustable headrests.,False,7.1316985104669115
342,Furniture,Joybird,New,1450.0,5,Brand new Joybird mid-century modern sofa in teal.,False,7.280008252884188
343,Furniture,West Elm,used,850.0,3,Brand new West Elm mid-century dining chair set of 4,True,6.7464121285733745
344,Furniture,West Elm,New,1450.0,3,Brand new West Elm mid-century modern coffee table.,False,7.280008252884188
345,Furniture,West Elm,New,1200.0,1,Brand new West Elm mid-century dining table made from solid wood.,False,7.0909098220799835
346,Furniture,Simplicity,used,3200.0,1,Brand new Simplicity modular storage cabinet for efficient space management.,False,8.071218539969863
347,Electronics,Apple,New,1399.99,3,Brand new Apple iPhone 14 Pro with 256GB storage,True,7.24493440855279
348,Electronics,LG,New,1500.0,1,"Brand new LG OLED 55"" Smart TV with 4K resolution",False,7.313886831633462
349,Clothing,Adidas,New,90.0,3,Brand new Adidas Ultraboost running shoes,False,4.51085950651685
350,Furniture,West Elm,New,3200.0,3,Brand new West Elm mid-century style coffee table with marble top.,False,8.071218539969863
351,Electronics,LG,New,1200.0,5,"Brand new LG OLED55CXPUA Alexa Built-In 55"" 4K Smart OLED TV",False,7.0909098220799835
352,Furniture,Joybird,New,1200.0,4,Brand new Joybird mid-century modern sofa in vibrant upholstery.,False,7.0909098220799835
353,Electronics,Apple,used,1299.99,3,Brand new Apple iPhone 14 Pro with 256GB storage,False,7.170880792087884
354,Clothing,Adidas,used,120.0,5,Brand new Adidas Ultraboost running shoes,False,4.795790545596741
355,Furniture,West Elm,New,1450.0,4,"Brand new West Elm mid-century dining chairs, set of 4.",False,7.280008252884188
356,Electronics,Apple,New,1299.99,5,Brand new Apple iPhone 14 Pro with 128GB storage,True,7.170880792087884
357,Furniture,West Elm,used,1500.0,1,Brand new West Elm mid-century dresser with six drawers,False,7.313886831633462
358,Clothing,Adidas,New,120.0,5,Brand new Adidas Ultraboost running shoes,True,4.795790545596741
359,Furniture,Kincaid,New,1250.0,1,Brand new Kincaid solid wood dining table with 6 chairs,True,7.1316985104669115
361,Clothing,Nike,New,120.0,4,Brand new Nike Air Max sneakers,False,4.795790545596741
362,Clothing,Adidas,New,120.0,5,Brand new Adidas Ultraboost running shoes,True,4.795790545596741
363,Clothing,Nike,New,120.0,2,Brand new Nike Air Max sneakers,False,4.795790545596741
364,Furniture,IKEA,used,350.0,4,"Brand new IKEA KALLAX shelf unit, perfect for organizing any room.",False,5.860786223465865
365,Clothing,Adidas,New,75.0,2,Brand new Adidas Ultraboost running shoes in size 10,True,4.330733340286331
366,Clothing,Adidas,used,75.0,4,Brand new Adidas Ultraboost running shoes in size 10.,True,4.330733340286331
367,Clothing,Nike,New,120.0,2,Brand new Nike Air Max sneakers in various colors.,True,4.795790545596741
368,Electronics,Apple,New,1299.99,1,Brand new Apple iPhone 14 Pro with 256GB storage,False,7.170880792087884
53,Electronics,LG,New,1500.0,4,"Brand new LG OLED55CXPUA Alexa built-in 55"" 4K Smart TV",False,7.313886831633462
369,Electronics,LG,used,1200.0,5,Brand new LG OLED 4K Smart TV with HDR support,True,7.0909098220799835
370,Clothing,Adidas,used,120.0,4,Brand new Adidas Ultraboost running shoes,False,4.795790545596741
371,Furniture,West Elm,New,1200.0,2,Brand new West Elm mid-century dining table with six chairs,False,7.0909098220799835
372,Clothing,Adidas,New,75.0,4,Brand new Adidas Ultraboost running shoes,True,4.330733340286331
373,Furniture,West Elm,used,1800.0,3,"Brand new West Elm mid-century modern coffee table, walnut finish.",False,7.496097345175956
374,Furniture,West Elm,New,850.0,5,Brand new West Elm mid-century dining table with oak finish.,False,6.7464121285733745
375,Clothing,Adidas,New,85.0,1,Brand new Adidas running shoes with boost technology,False,4.454347296253507
376,Electronics,Apple,used,1399.99,5,Brand new Apple iPhone 14 Pro with 256GB storage,False,7.24493440855279
377,Electronics,Dell,New,1399.99,3,Brand new Dell XPS 13 laptop with i7 processor and 16GB RAM,True,7.24493440855279
378,Electronics,LG,New,1200.0,1,Brand new LG OLED55CXPUA Alexa Built-In OLED TV,False,7.0909098220799835
379,Clothing,Adidas,New,120.0,2,Brand new Adidas Ultraboost running shoes in black.,False,4.795790545596741
380,Clothing,Adidas,used,120.0,1,Brand new Adidas Ultraboost running shoes,False,4.795790545596741
381,Electronics,Dell,New,1200.0,5,"Brand new Dell XPS 13 with Intel i7, 16GB RAM, and 512GB SSD.",False,7.0909098220799835
382,Clothing,Adidas,New,120.0,2,Brand new Adidas Superstar sneakers,True,4.795790545596741
383,Furniture,Article,used,950.0,4,Brand new Article Sven Grass Green Sofa,False,6.85751406254539
384,Furniture,SofaCo,used,3200.0,4,Brand new SofaCo luxury leather sectional with reclining features.,True,8.071218539969863
385,Electronics,Apple,used,1299.99,5,Brand new Apple iPhone 14 Pro with 256GB storage,False,7.170880792087884
386,Furniture,West Elm,used,1300.0,4,Brand new West Elm mid-century dining table made from solid wood.,False,7.170888478512505
387,Furniture,IKEA,New,350.0,3,"Brand new IKEA KALLAX shelf unit, versatile and stylish.",False,5.860786223465865
388,Clothing,Adidas,used,120.0,4,Brand new Adidas Ultraboost running shoes,True,4.795790545596741
389,Electronics,Apple,used,1299.99,5,Brand new Apple iPhone 13 Pro with 256GB storage,False,7.170880792087884
390,Clothing,Adidas,New,75.0,1,Brand new Adidas Ultraboost running shoes,False,4.330733340286331
391,Furniture,Article,New,1450.0,5,Brand new Article Culla sofa with mid-century design.,False,7.280008252884188
693,Electronics,Apple,New,1299.99,3,Brand new Apple iPhone 14 Pro with 256GB storage,True,7.170880792087884
392,Electronics,LG,New,1250.0,3,Brand new LG OLED TV with 4K resolution and HDR support,True,7.1316985104669115
393,Clothing,Adidas,used,75.0,2,Brand new Adidas Ultraboost running shoes,False,4.330733340286331
394,Clothing,Adidas,New,80.0,5,Brand new Adidas Ultraboost running shoes.,False,4.394449154672439
395,Electronics,Apple,used,1299.99,5,Brand new Apple iPhone 14 Pro with 256GB storage,False,7.170880792087884
396,Electronics,Apple,New,1299.99,4,Brand new Apple iPhone 14 Pro with 256GB storage,True,7.170880792087884
397,Clothing,Adidas,used,120.0,1,Brand new Adidas Ultraboost running shoes,False,4.795790545596741
398,Clothing,Adidas,New,75.0,3,Brand new Adidas Ultraboost running shoes,False,4.330733340286331
399,Clothing,Nike,New,120.0,5,Brand new Nike Air Max sneakers,True,4.795790545596741
400,Furniture,West Elm,New,1500.0,4,"Brand new West Elm mid-century style dining chairs, set of 4.",True,7.313886831633462
401,Clothing,Adidas,New,75.0,4,Brand new Adidas training shorts,False,4.330733340286331
402,Furniture,West Elm,New,3200.0,3,Brand new West Elm mid-century dining table made of solid wood.,False,8.071218539969863
403,Clothing,Adidas,used,120.0,2,Brand new Adidas Ultraboost running shoes,False,4.795790545596741
404,Furniture,Serta,New,1500.0,3,Brand new Serta luxury mattress with cooling gel technology,True,7.313886831633462
405,Furniture,Pottery Barn,used,3200.0,3,"Brand new Pottery Barn farmhouse dining table, seats up to 8.",False,8.071218539969863
406,Electronics,LG,used,1200.0,5,Brand new LG OLED55CXPUA Alexa Built-In OLED TV,False,7.0909098220799835
407,Furniture,SofaCo,New,1350.0,5,Brand new SofaCo luxurious leather sectional sofa.,True,7.208600337960199
409,Clothing,Nike,New,120.0,1,"Brand new Nike Air Max sneakers, size 10",True,4.795790545596741
410,Clothing,Adidas,New,120.0,5,Brand new Adidas Ultraboost running shoes,False,4.795790545596741
411,Furniture,LexMod,New,3200.0,3,"Modern LexMod dining table crafted from solid wood, seats up to 8.",False,8.071218539969863
412,Clothing,Adidas,New,120.0,3,"Brand new Adidas running shoes, perfect for any athlete.",False,4.795790545596741
413,Furniture,West Elm,New,750.0,2,Brand new West Elm mid-century dining chair set of 4,False,6.621405651764134
414,Furniture,Article,New,3500.0,1,"Modern Article solid wood dining table, seats 8 comfortably.",True,8.160803920954665
824,Electronics,Apple,New,1299.99,3,Brand new Apple iPhone 14 Pro with 256GB storage,False,7.170880792087884
415,Clothing,Adidas,New,120.0,5,Brand new Adidas Ultraboost running shoes,False,4.795790545596741
416,Furniture,IKEA,used,450.0,3,Brand new IKEA KALLAX shelving unit with 16 cubes.,False,6.111467339502679
418,Furniture,West Elm,New,1800.0,3,Brand new West Elm mid-century dining table with 6 chairs.,True,7.496097345175956
419,Electronics,Nokia,New,450.0,1,Brand new Nokia 8.3 5G smartphone with 128GB storage,True,6.111467339502679
420,Electronics,Apple,New,1299.99,1,Brand new Apple iPhone 14 Pro with 256GB storage,False,7.170880792087884
421,Furniture,West Elm,used,1450.0,4,Brand new West Elm mid-century dining chair set of 4.,False,7.280008252884188
422,Clothing,North Face,used,120.0,3,Brand new North Face waterproof jacket for outdoor adventures.,False,4.795790545596741
423,Clothing,Adidas,used,90.0,2,Brand new Adidas Ultraboost running shoes,True,4.51085950651685
424,Furniture,West Elm,used,1750.0,4,Brand new West Elm mid-century modern coffee table.,True,7.467942332285852
425,Clothing,Adidas,New,85.0,4,Brand new Adidas Ultraboost running shoes in size 10.,True,4.454347296253507
426,Electronics,Apple,New,1199.99,5,Brand new Apple iPhone 14 Pro Max with 256GB storage.,False,7.090901495650648
427,Furniture,West Elm,used,2750.0,1,"Brand new West Elm mid-century dining table, seats up to 8.",False,7.919719760924575
428,Electronics,Apple,New,1399.99,1,Brand new Apple iPhone 13 Pro Max with 512GB storage.,False,7.24493440855279
429,Clothing,Adidas,New,75.0,5,Brand new Adidas Ultraboost running shoes,True,4.330733340286331
430,Furniture,SofaCo,New,3500.0,3,"Elegant and spacious SofaCo leather sectional, perfect for any living room.",False,8.160803920954665
431,Furniture,West Elm,New,1450.0,4,Brand new West Elm mid-century dining chair set of 4,False,7.280008252884188
432,Clothing,Adidas,New,75.0,2,Brand new Adidas Ultraboost running shoes,False,4.330733340286331
433,Electronics,Apple,New,1299.99,1,Brand new Apple iPhone 14 Pro Max with 256GB storage,False,7.170880792087884
434,Electronics,Apple,used,1299.99,3,Brand new Apple iPhone 14 Pro Max with 256GB storage,False,7.170880792087884
435,Electronics,Apple,New,1299.99,3,Brand new Apple iPhone 14 Pro with 256GB storage,False,7.170880792087884
436,Furniture,West Elm,New,1450.0,5,Contemporary West Elm sectional sofa with chaise lounge.,True,7.280008252884188
437,Clothing,Adidas,used,90.0,2,Brand new Adidas Ultraboost running shoes,False,4.51085950651685
187,Electronics,Dell,New,1200.0,3,Brand new Dell XPS 13 laptop with 16GB RAM and 512GB SSD.,False,7.0909098220799835
438,Furniture,Article,used,750.0,5,"Gently used Article walnut dining table, seats six comfortably.",False,6.621405651764134
439,Furniture,Herman Miller,New,3500.0,5,"Brand new Herman Miller Aeron chair, ideal for office comfort.",False,8.160803920954665
440,Electronics,Apple,New,1299.99,5,Brand new Apple iPhone 13 Pro Max with 256GB storage,False,7.170880792087884
441,Electronics,Apple,used,1399.99,3,Brand new Apple iPhone 14 Pro with 256GB storage,True,7.24493440855279
442,Furniture,West Elm,New,1750.0,1,Brand new West Elm mid-century dining table made from solid wood.,True,7.467942332285852
443,Furniture,West Elm,New,1800.0,4,Modern West Elm round dining table with a walnut finish.,True,7.496097345175956
444,Clothing,Adidas,New,120.0,1,Brand new Adidas Ultraboost running shoes,False,4.795790545596741
445,Electronics,LG,New,899.99,2,"Brand new LG OLED55CXPUA Alexa Built-In OLED TV, 55-Inch",False,6.803494158767612
446,Furniture,Simplicity,New,3200.0,2,"Modern Simplicity oak dining table, seats eight comfortably.",False,8.071218539969863
448,Electronics,LG,New,1200.0,4,Brand new LG OLED55CXPUA Alexa Built-In OLED TV (55-Inch),False,7.0909098220799835
449,Clothing,Adidas,used,75.0,3,Brand new Adidas UltraBOOST running shoes in size 10.,False,4.330733340286331
450,Clothing,Nike,used,120.0,2,"Brand new Nike Air Max sneakers, size 10.",False,4.795790545596741
451,Clothing,Adidas,used,120.0,2,"Brand new Adidas Ultraboost running shoes, size 10.",False,4.795790545596741
452,Furniture,West Elm,New,1450.0,4,"Brand new West Elm mid-century dining table, seats up to 8.",False,7.280008252884188
453,Electronics,Apple,used,1299.99,1,Brand new Apple iPhone 14 Pro with 256GB storage.,True,7.170880792087884
454,Electronics,Apple,New,1399.99,2,Brand new Apple iPhone 14 Pro with 128GB storage,True,7.24493440855279
455,Clothing,Adidas,New,120.0,2,Brand new Adidas Ultraboost running shoes,True,4.795790545596741
456,Furniture,IKEA,New,450.0,1,Brand new IKEA Hemnes dresser with six drawers,False,6.111467339502679
457,Clothing,Adidas,New,120.0,3,"Brand new Adidas Ultraboost running shoes, size 10.",True,4.795790545596741
458,Electronics,Apple,New,1299.99,5,Brand new Apple iPhone 13 Pro with 256GB storage,True,7.170880792087884
459,Electronics,Apple,used,1299.99,3,Brand new Apple iPhone 14 Pro with 256GB storage,False,7.170880792087884
460,Electronics,Dell,New,1200.0,1,Brand new Dell XPS 13 laptop with Intel i7 processor and 16GB RAM,False,7.0909098220799835
461,Clothing,Adidas,New,120.0,1,Brand new Adidas Ultraboost running shoes,True,4.795790545596741
462,Clothing,Nike,used,120.0,4,"Brand new Nike Air Max running shoes, size 10",True,4.795790545596741
463,Electronics,Dell,New,1200.0,4,Brand new Dell XPS 13 laptop with Intel Core i7,True,7.0909098220799835
464,Clothing,Nike,New,120.0,3,Brand new Nike Air Max running shoes,True,4.795790545596741
465,Clothing,Tommy Hilfiger,New,120.0,1,Brand new Tommy Hilfiger polo shirt in classic fit,False,4.795790545596741
466,Clothing,Adidas,used,75.0,1,"Brand new Adidas Ultraboost running shoes, size 10",False,4.330733340286331
467,Clothing,Adidas,New,75.0,5,Brand new Adidas Ultraboost running shoes,True,4.330733340286331
468,Furniture,Article,New,3500.0,3,Brand new Article Ainsley sectional sofa in gray fabric.,True,8.160803920954665
469,Electronics,Apple,used,1299.99,4,Brand new Apple iPhone 14 Pro with 256GB storage,False,7.170880792087884
470,Clothing,Adidas,New,120.0,5,"Brand new Adidas ultraboost running shoes, available in various sizes.",False,4.795790545596741
471,Furniture,Article,New,1450.0,2,Brand new Article Ceni sofa in gray fabric.,True,7.280008252884188
472,Clothing,Adidas,New,120.0,2,Brand new Adidas Ultraboost running shoes in various sizes.,False,4.795790545596741
473,Clothing,Adidas,used,75.0,2,"Brand new Adidas running shoes, lightweight and breathable.",True,4.330733340286331
474,Electronics,Apple,used,1299.99,5,Brand new Apple iPhone 14 Pro with 256GB storage,False,7.170880792087884
476,Clothing,Adidas,New,85.0,1,Brand new Adidas Ultraboost running shoes,False,4.454347296253507
478,Furniture,West Elm,New,1800.0,3,Brand new West Elm mid-century dining table made from solid wood.,False,7.496097345175956
479,Clothing,Adidas,New,120.0,1,Brand new Adidas Ultraboost running shoes,False,4.795790545596741
480,Furniture,SofaCo,New,1450.0,2,Brand new SofaCo modern leather sectional with adjustable headrests.,False,7.280008252884188
481,Electronics,LG,used,1200.0,2,"Brand new LG OLED55CXPUA Alexa Built-In OLED TV, 55-Inch",True,7.0909098220799835
482,Furniture,Article,New,1350.0,3,"Stylish and modern Article Ceni sectional sofa, perfect for any living room.",False,7.208600337960199
483,Furniture,West Elm,New,1800.0,4,Brand new West Elm mid-century dining table made from solid wood.,False,7.496097345175956
484,Electronics,Apple,New,1299.99,5,Brand new Apple iPhone 14 Pro with 256GB storage,False,7.170880792087884
485,Furniture,West Elm,used,850.0,5,Brand new West Elm mid-century dining chair set.,False,6.7464121285733745
487,Furniture,Joybird,New,1450.0,1,Brand new Joybird mid-century modern sofa with customizable fabric options.,False,7.280008252884188
488,Clothing,Adidas,New,85.0,2,Brand new Adidas Ultraboost running shoes in size 10.,True,4.454347296253507
489,Clothing,Adidas,New,75.0,1,Brand new Adidas Ultraboost running shoes,False,4.330733340286331
490,Furniture,IKEA,New,350.0,5,Brand new IKEA Hemnes dresser with six drawers,False,5.860786223465865
491,Furniture,SofaCo,New,1450.0,2,Brand new SofaCo luxury sectional sofa with chaise lounge.,False,7.280008252884188
492,Furniture,West Elm,used,1200.0,3,Brand new West Elm mid-century dining chair set of 4.,True,7.0909098220799835
493,Furniture,Ashley Furniture,New,1250.0,3,Brand new Ashley Furniture contemporary sofa with cushions,False,7.1316985104669115
494,Clothing,Adidas,used,75.0,1,Brand new Adidas Ultraboost running shoes in various sizes.,False,4.330733340286331
495,Electronics,Apple,New,1299.99,4,Brand new Apple iPhone 14 Pro with 256GB storage,False,7.170880792087884
496,Furniture,West Elm,New,1250.0,5,Brand new West Elm mid-century dining table with natural finish.,True,7.1316985104669115
497,Furniture,West Elm,New,1250.0,5,"Brand new West Elm mid-century style dining chair, set of 4.",True,7.1316985104669115
498,Electronics,Apple,used,1299.99,2,Brand new Apple iPhone 13 Pro with 256GB storage,False,7.170880792087884
499,Furniture,Herman Miller,New,3200.0,1,"Brand new Herman Miller Aeron chair, ergonomic design for ultimate comfort.",False,8.071218539969863
500,Furniture,Simplicity,used,750.0,4,Brand new Simplicity modern dining table with 6 chairs,False,6.621405651764134
501,Electronics,Dell,New,1200.0,1,Brand new Dell XPS 15 laptop with 16GB RAM and 512GB SSD.,True,7.0909098220799835
502,Clothing,Adidas,New,85.0,1,Brand new Adidas Ultraboost running shoes,False,4.454347296253507
503,Furniture,West Elm,New,1800.0,5,Stylish West Elm mid-century modern coffee table.,False,7.496097345175956
504,Electronics,LG,New,1500.0,3,Brand new LG OLED55CXPUA Alexa Built-In OLED TV,False,7.313886831633462
506,Electronics,LG,New,1500.0,3,Brand new LG OLED55CXPUA Alexa Built-In 55-Inch 4K Smart OLED TV,True,7.313886831633462
507,Clothing,Adidas,New,75.0,5,Brand new Adidas tracksuit in black,False,4.330733340286331
508,Electronics,LG,used,1500.0,3,"Brand new LG OLED55CXPUA Alexa Built-In 55"" 4K Smart OLED TV",False,7.313886831633462
509,Clothing,Nike,New,120.0,3,Brand new Nike Air Max running shoes,False,4.795790545596741
510,Furniture,West Elm,New,2200.0,5,Brand new West Elm modern dining table with a sleek finish.,False,7.696667081526462
511,Electronics,Apple,New,1299.99,4,Brand new Apple iPhone 14 Pro with 256GB storage.,False,7.170880792087884
512,Clothing,Nike,New,120.0,4,Brand new Nike Air Max running shoes,False,4.795790545596741
513,Electronics,Apple,New,1399.99,1,Brand new Apple iPhone 14 Pro with 256GB storage.,False,7.24493440855279
514,Clothing,Calvin Klein,New,120.0,1,Brand new Calvin Klein classic fit dress shirt,False,4.795790545596741
515,Electronics,Dell,New,1200.0,4,Brand new Dell XPS 13 laptop with 16GB RAM and 512GB SSD.,False,7.0909098220799835
516,Furniture,Article,used,850.0,4,"Brand new Article Ceni sofa, perfect for modern living rooms.",False,6.7464121285733745
517,Clothing,Adidas,used,120.0,3,Brand new Adidas Ultraboost running shoes,True,4.795790545596741
518,Furniture,SofaCo,used,2400.0,3,Elegant SofaCo leather sectional with adjustable headrests.,True,7.783640596221253
519,Furniture,West Elm,used,1750.0,3,"Brand new West Elm mid-century dining table, seats six.",False,7.467942332285852
520,Furniture,IKEA,New,350.0,2,Brand new IKEA KALLAX shelf unit with 8 cubes.,False,5.860786223465865
521,Clothing,Adidas,used,75.0,2,Brand new Adidas Ultraboost running shoes,True,4.330733340286331
